date,datetime,open,high,low,close,volume,trades
1/1/2018 1:00,1.51479E+12,13539,13818.55,13001.13,13220.56,1876.934392,25612
1/1/2018 7:00,1.51481E+12,13220.56,13330,12750,13022,2427.898747,28339
1/1/2018 13:00,1.51483E+12,13007.87,13599.7,12940,13380,1883.841523,22557
1/1/2018 19:00,1.51485E+12,13382.16,13850,12890.02,13166.95,3957.954564,42047
1/2/2018 1:00,1.51487E+12,13166.95,13617.28,13041.5,13490,3984.077089,27592
1/2/2018 7:00,1.51489E+12,13490,13894.86,13450.46,13780,5204.237369,44166
1/2/2018 13:00,1.51492E+12,13789.98,15473.49,13755.43,14675.11,6931.823089,63923
1/2/2018 19:00,1.51494E+12,14690,15299.99,14660,14988,4945.238109,39733
1/3/2018 1:00,1.51496E+12,14980.89,15307.56,14150,14730.05,5773.10049,53071
1/3/2018 7:00,1.51498E+12,14764.73,15130,14400.04,14800,2949.681177,38738
1/3/2018 13:00,1.515E+12,14800,14990,14671,14919.51,2237.647863,31245
1/3/2018 19:00,1.51502E+12,14919.51,15280,14649.99,14875.1,3951.379597,33148
1/4/2018 1:00,1.51505E+12,14890,15100,13918.04,14539.97,6290.608542,48940
1/4/2018 7:00,1.51507E+12,14539.99,14653.4,14181.88,14648.89,5956.190081,48105
1/4/2018 13:00,1.51509E+12,14648,15100.08,14601,15059.54,5131.471354,40117
1/4/2018 19:00,1.51511E+12,15059.56,15200,14600,15000,5435.654299,42692
1/5/2018 1:00,1.51513E+12,14999,16350,14700,16090.69,5859.143932,53577
1/5/2018 7:00,1.51515E+12,16090.7,17118.13,15750,16650,5725.994674,50750
1/5/2018 13:00,1.51518E+12,16650,17176.24,16310,16960.39,6230.69822,45950
1/5/2018 19:00,1.5152E+12,16960.39,17099.99,16288,16642.84,5750.172159,46355
1/6/2018 1:00,1.51522E+12,16637.82,16750.01,16340,16529.89,3231.526776,31015
1/6/2018 7:00,1.51524E+12,16505.16,16982,16011.21,16889.93,5225.363092,43350
1/6/2018 13:00,1.51526E+12,16854.03,17143.13,16582.98,17069.79,4364.395481,37522
1/6/2018 19:00,1.51528E+12,17069.79,17099.96,16400,16564,4628.452787,34147
1/7/2018 1:00,1.5153E+12,16564,16886.75,16400,16607,2775.121584,25079
1/7/2018 7:00,1.51533E+12,16611,16649.05,15715.06,15800.01,2961.714635,34272
1/7/2018 13:00,1.51535E+12,15800.01,16500,15610,16150.03,2127.836552,26771
1/7/2018 19:00,1.51537E+12,16218.85,16322.3,15476,15768.71,4634.530941,41452
1/8/2018 1:00,1.51539E+12,15768.71,15921.68,14551,15400,6500.957016,50313
1/8/2018 7:00,1.51541E+12,15414,15499,12812,14699.95,11639.88273,79487
1/8/2018 13:00,1.51543E+12,14739.8,15270.99,14392.32,14902.54,3825.239225,37390
1/8/2018 19:00,1.51546E+12,14902.54,15500,14670,14880,3341.808955,35891
1/9/2018 1:00,1.51548E+12,14880,15300,14170.33,14726,3573.937384,38380
1/9/2018 7:00,1.5155E+12,14726,14998.62,14011.05,14949.98,4373.999728,45563
1/9/2018 13:00,1.51552E+12,14949.98,14990,14125,14400,3025.258186,36822
1/9/2018 19:00,1.51554E+12,14401,14480,13750,14136.72,4313.144179,44736
1/10/2018 1:00,1.51556E+12,14136.77,14349.99,13131.31,13919.08,6167.650672,50836
1/10/2018 7:00,1.51559E+12,13919.09,14698.12,13500,14567.51,4662.418519,41384
1/10/2018 13:00,1.51561E+12,14550,14955.66,14172.95,14907.09,2267.788285,24520
1/10/2018 19:00,1.51563E+12,14940,14968.68,11400,12868.84,14589.35775,86057
1/11/2018 1:00,1.51565E+12,12868.84,13896.7,12780.03,13385.1,6939.707457,49708
1/11/2018 7:00,1.51567E+12,13385.1,14400,13282.13,13650.01,5881.968715,53669
1/11/2018 13:00,1.51569E+12,13650.01,13849.99,12511,13238.78,6143.689826,49982
1/11/2018 19:00,1.51572E+12,13238.76,13880,12500,13550,5561.227924,41061
1/12/2018 1:00,1.51574E+12,13550,14109.78,13301.99,13900.02,3922.917606,34197
1/12/2018 7:00,1.51576E+12,13900.02,14059.48,13222,13520.01,4536.426575,37444
1/12/2018 13:00,1.51578E+12,13520.06,13900,13350,13740.01,2396.590032,21750
1/12/2018 19:00,1.5158E+12,13749.95,14250,13706.15,14130,3980.190029,33570
1/13/2018 1:00,1.51582E+12,14148.81,14320,13948.41,14178,2654.710225,28227
1/13/2018 7:00,1.51584E+12,14166,14580,14083.55,14318,3582.65325,36544
1/13/2018 13:00,1.51587E+12,14318,14350,13923.18,14210,2003.955024,25298
1/13/2018 19:00,1.51589E+12,14210,14339.5,13359.07,13763.89,3051.319224,30925
1/14/2018 1:00,1.51591E+12,13762.88,13887.49,13120,13280.15,3679.105049,33448
1/14/2018 7:00,1.51593E+12,13280.16,13426.45,12569.2,13270.75,7675.685671,59942
1/14/2018 13:00,1.51595E+12,13280.22,13600.8,13081,13474.99,2611.784385,28049
1/14/2018 19:00,1.51597E+12,13477.98,13733.52,13215.56,13520.01,2849.981631,29596
1/15/2018 1:00,1.516E+12,13520.03,13740.27,13147.79,13644.9,4314.9393,39828
1/15/2018 7:00,1.51602E+12,13645,14249.99,13520.17,13825.05,4715.020729,45073
1/15/2018 13:00,1.51604E+12,13801.05,13899,13340.64,13539.93,2772.153045,30865
1/15/2018 19:00,1.51606E+12,13500,13542.93,12501,13055,8493.373064,56622
1/16/2018 1:00,1.51608E+12,13055,13114.16,10620.88,12127.16,19391.43067,119245
1/16/2018 7:00,1.5161E+12,12140,12200,10878,10910.88,11468.31732,87221
1/16/2018 13:00,1.51613E+12,10898.21,11523.3,9035,10900,24048.04812,155155
1/16/2018 19:00,1.51615E+12,10899.99,11488.88,9777,10539.99,17596.70067,119400
1/17/2018 1:00,1.51617E+12,10534.04,11111,9587.99,9808.14,13227.63309,96794
1/17/2018 7:00,1.51619E+12,9850.76,10349.95,9037.94,9849.99,22233.92176,149203
1/17/2018 13:00,1.51621E+12,9840.01,11680.99,9620.03,10988.79,19273.54113,151896
1/17/2018 19:00,1.51623E+12,10972.59,11600,10500.25,10800.97,14126.0182,113546
1/18/2018 1:00,1.51626E+12,10789.12,11499,10435.33,11413.78,10248.22638,85025
1/18/2018 7:00,1.51628E+12,11413.78,11878.82,10900,10910.33,12977.49037,107079
1/18/2018 13:00,1.5163E+12,10910.33,11742.95,10635.3,10961.97,11112.69999,87462
1/18/2018 19:00,1.51632E+12,10960,11435,10360,11120.04,11364.3397,85910
1/19/2018 1:00,1.51634E+12,11105.01,11596,10901.11,11530.22,8254.190289,62974
1/19/2018 7:00,1.51636E+12,11535.18,11795,11123,11235.93,9020.575538,75889
1/19/2018 13:00,1.51638E+12,11246,11487.39,11003,11474.98,5490.269899,48498
1/19/2018 19:00,1.51641E+12,11474.98,12869,11412.45,12751.01,9706.895931,72526
1/20/2018 1:00,1.51643E+12,12769.93,12844,12300,12320.01,8120.514727,67837
1/20/2018 7:00,1.51645E+12,12320.05,12985,12240.24,12850,6145.093034,60136
1/20/2018 13:00,1.51647E+12,12850,13099,12600,12799.94,4796.354135,51148
1/20/2018 19:00,1.51649E+12,12799.8,12799.8,11854.48,11938.14,9913.73702,85045
1/21/2018 1:00,1.51651E+12,11962.44,12194.18,11300,12194.18,11883.78838,98944
1/21/2018 7:00,1.51654E+12,12194.18,12291.35,11024,11311.43,11832.39497,106628
1/21/2018 13:00,1.51656E+12,11311.45,11548.99,10965,11530,7749.853063,69590
1/21/2018 19:00,1.51658E+12,11530,11770,11149,11470,7529.384344,66266
1/22/2018 1:00,1.5166E+12,11470,11926.35,11231,11240,6457.368217,61983
1/22/2018 7:00,1.51662E+12,11240,11380,10139.97,10540,18414.04706,144651
1/22/2018 13:00,1.51664E+12,10538,10849,9900.24,10760.05,11351.80717,90364
1/22/2018 19:00,1.51667E+12,10760.05,10998,10233.01,10363.27,8549.539607,77623
1/23/2018 1:00,1.51669E+12,10363.76,10645.06,9905,10143.1,8707.061365,78385
1/23/2018 7:00,1.51671E+12,10143.01,11399,9987.02,11129.62,12532.38343,118717
1/23/2018 13:00,1.51673E+12,11129.62,11344.95,10678,10799.18,7684.93815,80561
