date,datetime,open,high,low,close,volume,trades
11/27/2019 19:00,1.5749E+12,220.08,224.6,212.02,217.41,11556.80086,6274
11/28/2019 19:00,1.57499E+12,217.4,226.49,216.9,224,50234.55027,23621
11/29/2019 19:00,1.57507E+12,223.89,224.67,214.41,217.45,47622.18011,18794
11/30/2019 19:00,1.57516E+12,217.43,218.18,209.24,214.36,46721.57914,24501
12/1/2019 19:00,1.57524E+12,214.37,216.25,209.68,213.67,43397.32559,19593
12/2/2019 19:00,1.57533E+12,213.72,215.95,210.99,211.5,28430.46455,13295
12/3/2019 19:00,1.57542E+12,211.47,219.68,202.5,207.47,93351.89396,38729
12/4/2019 19:00,1.5755E+12,207.36,214.46,200.88,211.5,58415.66785,23102
12/5/2019 19:00,1.57559E+12,211.6,214,209.2,212.84,36081.71398,16105
12/6/2019 19:00,1.57568E+12,212.9,216.62,210.01,211,26962.16937,11321
12/7/2019 19:00,1.57576E+12,210.97,214.89,208,212.58,23530.67976,10618
12/8/2019 19:00,1.57585E+12,212.42,215.08,205.4,208.27,36474.63924,16896
12/9/2019 19:00,1.57594E+12,208.18,209.35,203.71,206.54,27927.89853,13053
12/10/2019 19:00,1.57602E+12,206.63,207.99,204.05,207.01,15264.51196,7791
12/11/2019 19:00,1.57611E+12,207.1,207.97,203.67,206.79,26540.59504,12548
12/12/2019 19:00,1.5762E+12,206.62,212.71,206.25,211.32,33534.36619,19871
12/13/2019 19:00,1.57628E+12,211.44,213.11,204.67,205.82,34067.96904,17754
12/14/2019 19:00,1.57637E+12,205.87,211.72,204.88,206.88,37076.8692,17971
12/15/2019 19:00,1.57645E+12,206.87,208.67,193.85,196.27,82405.61891,40213
12/16/2019 19:00,1.57654E+12,196.26,196.96,172.1,176.45,127025.5876,56991
12/17/2019 19:00,1.57663E+12,176.45,191.75,169.66,189,144833.0183,76448
12/18/2019 19:00,1.57671E+12,188.9,191,183.49,185.96,54337.20347,30108
12/19/2019 19:00,1.5768E+12,186.07,190.72,183.82,187.44,43236.75189,31219
12/20/2019 19:00,1.57689E+12,187.39,188.43,185.33,186.21,19488.47281,14615
12/21/2019 19:00,1.57697E+12,186.21,197.4,185.73,196.27,54636.39805,33176
12/22/2019 19:00,1.57706E+12,196.28,198,188.2,189.61,57146.5522,33910
12/23/2019 19:00,1.57715E+12,189.66,191.68,185,188.3,50765.49176,31926
12/24/2019 19:00,1.57723E+12,188.31,188.78,182.69,185.34,31724.59117,20246
12/25/2019 19:00,1.57732E+12,185.34,194.99,184.01,187.79,48012.30969,32093
12/26/2019 19:00,1.5774E+12,187.7,203.92,186.83,203.21,120980.6372,69928
12/27/2019 19:00,1.57749E+12,203.33,210,202.53,206.27,81593.20921,52994
12/28/2019 19:00,1.57758E+12,206.26,215.94,204.34,212.34,80763.47218,54773
12/29/2019 19:00,1.57766E+12,212.29,215,205.65,208.62,76221.01161,47461
12/30/2019 19:00,1.57775E+12,208.61,214.11,201.73,204.52,89320.43252,54872
12/31/2019 19:00,1.57784E+12,204.57,209,203.1,204.44,43234.9585,32837
1/1/2020 19:00,1.57792E+12,204.43,205.53,192.8,195.49,76481.1405,57340
1/2/2020 19:00,1.57801E+12,195.49,226,191.9,222.43,236151.1747,130693
1/3/2020 19:00,1.5781E+12,222.38,227.64,219.56,224.47,110315.6442,72555
1/4/2020 19:00,1.57818E+12,224.45,227.63,220.6,222.79,90338.28418,57596
1/5/2020 19:00,1.57827E+12,222.82,247,222.2,244.25,177504.5903,95696
1/6/2020 19:00,1.57836E+12,244.26,246.9,232,242.3,180860.8013,102231
1/7/2020 19:00,1.57844E+12,242.48,255.19,229.59,240.19,238290.0704,135746
1/8/2020 19:00,1.57853E+12,240.13,243.89,231.26,238.01,109003.3306,74785
1/9/2020 19:00,1.57861E+12,238.06,275,231.13,271.83,311448.5807,169498
1/10/2020 19:00,1.5787E+12,271.95,279.49,258.68,260.83,199691.4927,109112
1/11/2020 19:00,1.57879E+12,260.69,271.39,257.85,270.77,105180.6153,69836
1/12/2020 19:00,1.57887E+12,270.85,272.99,261.06,267.21,91495.50923,55038
1/13/2020 19:00,1.57896E+12,267.24,368.08,267.14,348.35,827847.559,433629
1/14/2020 19:00,1.57905E+12,348.35,362.89,312.62,339.99,498653.9561,336128
